model,revision,item_id,foundation,condition,replicate,score,score_alt_normalisation,logprob_mass,n_options_found,refusal,parse_failed,parse_strategy,token_boundary_clean,emitted_token_id,seed,prompt_sha,raw_output
ibm-granite/granite-3.1-8b-instruct,4009206d5fc95d2e65a7b7633e159d6e97e25d35,1,Care,label,0,3.1080366609239674,,0.9939389133116705,5,False,False,,,37,,7ce2a5a3c335cd9e,3
ibm-granite/granite-3.1-8b-instruct,4009206d5fc95d2e65a7b7633e159d6e97e25d35,2,Care,label,0,2.6265790901900954,,0.9949555705517126,5,False,False,,,37,,948825baa0611907,3
ibm-granite/granite-3.1-8b-instruct,4009206d5fc95d2e65a7b7633e159d6e97e25d35,3,Care,label,0,3.9312588364827277,,0.9941314310989712,5,False,False,,,38,,b439a6e5085e74bd,4
ibm-granite/granite-3.1-8b-instruct,4009206d5fc95d2e65a7b7633e159d6e97e25d35,4,Care,label,0,1.6987787052291778,,0.9925162664607,5,False,False,,,36,,84e383dfea0ed235,2
ibm-granite/granite-3.1-8b-instruct,4009206d5fc95d2e65a7b7633e159d6e97e25d35,5,Care,label,0,3.416858279346497,,0.9890982380816556,5,False,False,,,37,,0c1fae4cb6699a7a,3
ibm-granite/granite-3.1-8b-instruct,4009206d5fc95d2e65a7b7633e159d6e97e25d35,6,Care,label,0,0.2507896995984691,,0.997915211029911,5,False,False,,,34,,e1891691d045b8a9,0
ibm-granite/granite-3.1-8b-instruct,4009206d5fc95d2e65a7b7633e159d6e97e25d35,7,Care,label,0,3.552285343642548,,0.9914040364018798,5,False,False,,,38,,8803f30088096bc8,4
ibm-granite/granite-3.1-8b-instruct,4009206d5fc95d2e65a7b7633e159d6e97e25d35,8,Care,label,0,3.9285702134734297,,0.9954920624995447,5,False,False,,,38,,8ac5c22862386cdb,4
ibm-granite/granite-3.1-8b-instruct,4009206d5fc95d2e65a7b7633e159d6e97e25d35,9,Care,label,0,2.119789363547539,,0.9958342673183493,5,False,False,,,36,,3ae6be21f83be201,2
ibm-granite/granite-3.1-8b-instruct,4009206d5fc95d2e65a7b7633e159d6e97e25d35,10,Care,label,0,1.4130794651167822,,0.9969847616523764,5,False,False,,,35,,1777bffc2a72755b,1
ibm-granite/granite-3.1-8b-instruct,4009206d5fc95d2e65a7b7633e159d6e97e25d35,11,Care,label,0,3.9522846290081954,,0.9954724645199012,5,False,False,,,38,,d35486a17cd7d754,4
ibm-granite/granite-3.1-8b-instruct,4009206d5fc95d2e65a7b7633e159d6e97e25d35,12,Care,label,0,1.6029589841619516,,0.9928947823387456,5,False,False,,,36,,398ccdceced047f8,2
ibm-granite/granite-3.1-8b-instruct,4009206d5fc95d2e65a7b7633e159d6e97e25d35,13,Care,label,0,1.4105770054221058,,0.9947364205048901,5,False,False,,,35,,3eb3e61158e2d77f,1
ibm-granite/granite-3.1-8b-instruct,4009206d5fc95d2e65a7b7633e159d6e97e25d35,14,Care,label,0,2.212563719866709,,0.9966762217520129,5,False,False,,,36,,fcd0cd7721eb4b7a,2
ibm-granite/granite-3.1-8b-instruct,4009206d5fc95d2e65a7b7633e159d6e97e25d35,15,Care,label,0,1.3962221919833426,,0.9944685977595731,5,False,False,,,36,,b4b974f3b003cb50,2
ibm-granite/granite-3.1-8b-instruct,4009206d5fc95d2e65a7b7633e159d6e97e25d35,16,Care,label,0,2.7567770766457893,,0.9928567712394928,5,False,False,,,37,,88fe46ff47ea06bc,3
ibm-granite/granite-3.1-8b-instruct,4009206d5fc95d2e65a7b7633e159d6e97e25d35,17,Fairness,label,0,3.1611607680113996,,0.992168300977598,5,False,False,,,37,,2683f2cd7ec579da,3
ibm-granite/granite-3.1-8b-instruct,4009206d5fc95d2e65a7b7633e159d6e97e25d35,18,Fairness,label,0,2.900687103530602,,0.9925987894434815,5,False,False,,,37,,f4860f9e84eb7a13,3
ibm-granite/granite-3.1-8b-instruct,4009206d5fc95d2e65a7b7633e159d6e97e25d35,19,Fairness,label,0,2.8625916193836667,,0.9933584787134662,5,False,False,,,37,,82a757176c07852e,3
ibm-granite/granite-3.1-8b-instruct,4009206d5fc95d2e65a7b7633e159d6e97e25d35,20,Fairness,label,0,3.5811572167327403,,0.993994252208436,5,False,False,,,38,,ff98366118259f40,4
ibm-granite/granite-3.1-8b-instruct,4009206d5fc95d2e65a7b7633e159d6e97e25d35,21,Fairness,label,0,3.2642900088465687,,0.9949761576009217,5,False,False,,,37,,f10093f8228cba49,3
ibm-granite/granite-3.1-8b-instruct,4009206d5fc95d2e65a7b7633e159d6e97e25d35,22,Fairness,label,0,3.9955518996302013,,0.9926269117025497,4,False,False,,,38,,8a96ec69ddf40b83,4
ibm-granite/granite-3.1-8b-instruct,4009206d5fc95d2e65a7b7633e159d6e97e25d35,23,Fairness,label,0,3.994417461494307,,0.9946359794040518,4,False,False,,,38,,0a578d06ed7a7e99,4
ibm-granite/granite-3.1-8b-instruct,4009206d5fc95d2e65a7b7633e159d6e97e25d35,24,Fairness,label,0,3.60618156125201,,0.9930223366348463,5,False,False,,,38,,740f65a030af7744,4
ibm-granite/granite-3.1-8b-instruct,4009206d5fc95d2e65a7b7633e159d6e97e25d35,25,Fairness,label,0,3.945242160325064,,0.9958687034624625,5,False,False,,,38,,e317c498382c09f0,4
ibm-granite/granite-3.1-8b-instruct,4009206d5fc95d2e65a7b7633e159d6e97e25d35,26,Fairness,label,0,3.9598667001530172,,0.9950636914689308,5,False,False,,,38,,cd9fadea460a0be4,4
ibm-granite/granite-3.1-8b-instruct,4009206d5fc95d2e65a7b7633e159d6e97e25d35,27,Fairness,label,0,3.456846433915279,,0.9938632306207881,5,False,False,,,37,,13e11526352ec13f,3
ibm-granite/granite-3.1-8b-instruct,4009206d5fc95d2e65a7b7633e159d6e97e25d35,28,Fairness,label,0,3.729205892617874,,0.9935282995548669,5,False,False,,,38,,cf2e92f513161bc7,4
