model,revision,harness,item_id,foundation,condition,replicate,score,score_alt_normalisation,logprob_mass,n_options_found,refusal,parse_failed,parse_strategy,token_boundary_clean,emitted_token_id,label_position,surface_form,boundary_shift,degenerate_options,seed,prompt_sha,raw_output
google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,v2,1,Care,label,0,3.9996214223514386,3.9996214267612205,0.9906718545479403,5,False,False,,True,,,label,0,,,4822bca3c6d5a0b4,
google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,v2,2,Care,label,0,2.2452195126122274,2.2452181873348036,0.9932658423794762,5,False,False,,True,,,label,0,,,234375d5f51ed178,
google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,v2,3,Care,label,0,3.991386750868116,3.991386899965897,0.9872746689825957,5,False,False,,True,,,label,0,,,e9c948484168b4b0,
google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,v2,4,Care,label,0,2.905445877785227,2.905444823026668,0.9900044164415194,5,False,False,,True,,,label,0,,,e5fc33122ad4d4f5,
google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,v2,5,Care,label,0,2.8826674610669407,2.882665782423126,0.9909331436822882,5,False,False,,True,,,label,0,,,f4810156c810ab38,
google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,v2,6,Care,label,0,1.0031915547809498,1.0031901134117123,0.998847625580496,5,False,False,,True,,,label,0,,,7269a7893537d454,
google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,v2,7,Care,label,0,3.9889632635562133,3.9889637231048454,0.9879092403612348,5,False,False,,True,,,label,0,,,44656b061bb97f4e,
google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,v2,8,Care,label,0,3.998476800102741,3.9984768229723295,0.9909929350441258,5,False,False,,True,,,label,0,,,8e0dca264de79b8d,
google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,v2,9,Care,label,0,3.164166250629722,3.16416888644859,0.9566880941549631,5,False,False,,True,,,label,0,,,f6f98220ee1093b8,
google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,v2,10,Care,label,0,3.041831668437721,3.0418320078267858,0.9822596785147081,5,False,False,,True,,,label,0,,,a25ca6aeb5158956,
