model,revision,harness,item_id,foundation,condition,replicate,score,score_alt_normalisation,logprob_mass,n_options_found,refusal,parse_failed,parse_strategy,token_boundary_clean,emitted_token_id,label_position,surface_form,boundary_shift,degenerate_options,seed,prompt_sha,raw_output
google/gemma-2-27b-it,aaf20e6b9f4c0fcf043f6fb2a2068419086d77b0,v2,1,Care,label,0,3.9997423360023237,3.9997423884230305,0.9213922457655486,5,False,False,,True,,,label,0,,,4822bca3c6d5a0b4,
google/gemma-2-27b-it,aaf20e6b9f4c0fcf043f6fb2a2068419086d77b0,v2,2,Care,label,0,2.9966620110141586,2.9966616772722503,0.12763220703937767,5,False,False,,True,,,label,0,,,234375d5f51ed178,
google/gemma-2-27b-it,aaf20e6b9f4c0fcf043f6fb2a2068419086d77b0,v2,3,Care,label,0,3.9997502263172686,3.9997506219881718,0.6985083289803422,5,False,False,,True,,,label,0,,,e9c948484168b4b0,
google/gemma-2-27b-it,aaf20e6b9f4c0fcf043f6fb2a2068419086d77b0,v2,4,Care,label,0,3.0004278672566,3.000427869051149,0.8984661616472622,5,False,False,,True,,,label,0,,,e5fc33122ad4d4f5,
google/gemma-2-27b-it,aaf20e6b9f4c0fcf043f6fb2a2068419086d77b0,v2,5,Care,label,0,3.9968031746089725,3.9968056929264555,0.05481046035736116,5,False,False,,True,,,label,0,,,f4810156c810ab38,
google/gemma-2-27b-it,aaf20e6b9f4c0fcf043f6fb2a2068419086d77b0,v2,6,Care,label,0,1.2446502357407079,1.2445529144349585,0.1322566654273558,5,False,False,,True,,,label,0,,,7269a7893537d454,
google/gemma-2-27b-it,aaf20e6b9f4c0fcf043f6fb2a2068419086d77b0,v2,7,Care,label,0,3.998358322890098,3.9983583942602303,0.5755905867233558,5,False,False,,True,,,label,0,,,44656b061bb97f4e,
google/gemma-2-27b-it,aaf20e6b9f4c0fcf043f6fb2a2068419086d77b0,v2,8,Care,label,0,3.058546622605897,3.0585493821098257,0.3777353323312695,5,False,False,,True,,,label,0,,,8e0dca264de79b8d,
google/gemma-2-27b-it,aaf20e6b9f4c0fcf043f6fb2a2068419086d77b0,v2,9,Care,label,0,3.739696586284935,3.7397577889323306,0.03286389376639377,5,False,False,,True,,,label,0,,,f6f98220ee1093b8,
google/gemma-2-27b-it,aaf20e6b9f4c0fcf043f6fb2a2068419086d77b0,v2,10,Care,label,0,3.0013038928795934,3.0013039114741487,0.9834518705483059,5,False,False,,True,,,label,0,,,a25ca6aeb5158956,
google/gemma-2-27b-it,aaf20e6b9f4c0fcf043f6fb2a2068419086d77b0,v2,11,Care,label,0,3.999111753775996,3.9991118551858302,0.6813488239618517,5,False,False,,True,,,label,0,,,1797b538bf58b1d0,
google/gemma-2-27b-it,aaf20e6b9f4c0fcf043f6fb2a2068419086d77b0,v2,12,Care,label,0,3.999425990940295,3.9994265301289658,0.15147604065804837,5,False,False,,True,,,label,0,,,5177e7d0bd37784b,
google/gemma-2-27b-it,aaf20e6b9f4c0fcf043f6fb2a2068419086d77b0,v2,13,Care,label,0,3.9276624082885396,3.9276780650754657,0.07300393961089557,5,False,False,,True,,,label,0,,,6700c119f54d8871,
google/gemma-2-27b-it,aaf20e6b9f4c0fcf043f6fb2a2068419086d77b0,v2,14,Care,label,0,3.651236190741275,3.6512235836771305,0.12637889065344027,5,False,False,,True,,,label,0,,,481766e31476b221,
google/gemma-2-27b-it,aaf20e6b9f4c0fcf043f6fb2a2068419086d77b0,v2,15,Care,label,0,3.0001004686438613,3.0001016684262747,0.12243949351102189,5,False,False,,True,,,label,0,,,da23783094d5d16b,
google/gemma-2-27b-it,aaf20e6b9f4c0fcf043f6fb2a2068419086d77b0,v2,16,Care,label,0,2.9252189725868734,2.926583680406109,0.056130989986864006,5,False,False,,True,,,label,0,,,b3c94fd6f06b7bec,
google/gemma-2-27b-it,aaf20e6b9f4c0fcf043f6fb2a2068419086d77b0,v2,17,Fairness,label,0,3.0020089616461543,3.0020092936729474,0.49473315675848945,5,False,False,,True,,,label,0,,,fadc94c57117680f,
google/gemma-2-27b-it,aaf20e6b9f4c0fcf043f6fb2a2068419086d77b0,v2,18,Fairness,label,0,3.981231542795639,3.981248014475433,0.6770828174719491,5,False,False,,True,,,label,0,,,383f13b9fd8cf1bc,
google/gemma-2-27b-it,aaf20e6b9f4c0fcf043f6fb2a2068419086d77b0,v2,19,Fairness,label,0,3.8146971426028866,3.8147378515649266,0.03633954321767689,5,False,False,,True,,,label,0,,,e8762cc7a1631705,
google/gemma-2-27b-it,aaf20e6b9f4c0fcf043f6fb2a2068419086d77b0,v2,20,Fairness,label,0,3.0000036520554243,3.0000036579495926,0.8049467404693832,5,False,False,,True,,,label,0,,,24d893ffe6d63152,
google/gemma-2-27b-it,aaf20e6b9f4c0fcf043f6fb2a2068419086d77b0,v2,21,Fairness,label,0,3.000084585361348,3.000084592283763,0.5365157599982026,5,False,False,,True,,,label,0,,,b7af1cee1ce7d6dc,
google/gemma-2-27b-it,aaf20e6b9f4c0fcf043f6fb2a2068419086d77b0,v2,22,Fairness,label,0,2.8129011240871846,2.81287342584367,0.08590399210462235,5,False,False,,True,,,label,0,,,d98ec68dca25cbb6,
google/gemma-2-27b-it,aaf20e6b9f4c0fcf043f6fb2a2068419086d77b0,v2,23,Fairness,label,0,3.09094786753826,3.090951258751508,0.18818865544461652,5,False,False,,True,,,label,0,,,1c2480f39e613dac,
google/gemma-2-27b-it,aaf20e6b9f4c0fcf043f6fb2a2068419086d77b0,v2,24,Fairness,label,0,2.0844443924686114,2.0844430942636243,0.39816258061558774,5,False,False,,True,,,label,0,,,6cea99be2f0398c2,
google/gemma-2-27b-it,aaf20e6b9f4c0fcf043f6fb2a2068419086d77b0,v2,25,Fairness,label,0,2.9999892465783704,2.9999892478403893,0.7314245503471234,5,False,False,,True,,,label,0,,,f7ba3203e4ecde4f,
google/gemma-2-27b-it,aaf20e6b9f4c0fcf043f6fb2a2068419086d77b0,v2,26,Fairness,label,0,3.007330362312023,3.0073405942781277,0.15784039498696772,5,False,False,,True,,,label,0,,,5a4ee12546a5a24d,
google/gemma-2-27b-it,aaf20e6b9f4c0fcf043f6fb2a2068419086d77b0,v2,27,Fairness,label,0,3.0276042024942593,3.0276005016034557,0.05344169429138968,5,False,False,,True,,,label,0,,,dccde578e95216c9,
google/gemma-2-27b-it,aaf20e6b9f4c0fcf043f6fb2a2068419086d77b0,v2,28,Fairness,label,0,3.8444746081018533,3.8444666844711244,0.7194660913342589,5,False,False,,True,,,label,0,,,f404311dd4fa3a74,
google/gemma-2-27b-it,aaf20e6b9f4c0fcf043f6fb2a2068419086d77b0,v2,29,Fairness,label,0,2.0066284683576905,2.0066281708406444,0.4117988735015387,5,False,False,,True,,,label,0,,,1e8a0deb1a93fbe2,
google/gemma-2-27b-it,aaf20e6b9f4c0fcf043f6fb2a2068419086d77b0,v2,30,Fairness,label,0,3.004878177229189,3.004878328422234,0.7381406991274772,5,False,False,,True,,,label,0,,,d0f5374b619a8e8b,
google/gemma-2-27b-it,aaf20e6b9f4c0fcf043f6fb2a2068419086d77b0,v2,31,Fairness,label,0,3.000851179379924,3.0008211804575105,0.5196496104323639,5,False,False,,True,,,label,0,,,ed405ddba8900543,
google/gemma-2-27b-it,aaf20e6b9f4c0fcf043f6fb2a2068419086d77b0,v2,32,Fairness,label,0,3.0060030949422045,3.0060030764004395,0.43419252930042995,5,False,False,,True,,,label,0,,,44cdcdc40f24f045,
google/gemma-2-27b-it,aaf20e6b9f4c0fcf043f6fb2a2068419086d77b0,v2,33,Fairness,label,0,3.012170518398051,3.0121718783496134,0.3619601276911054,5,False,False,,True,,,label,0,,,5de9932bbbee4fb0,
google/gemma-2-27b-it,aaf20e6b9f4c0fcf043f6fb2a2068419086d77b0,v2,34,Loyalty,label,0,2.0001744688616343,2.0001743869234607,0.5771264299661482,5,False,False,,True,,,label,0,,,6fea4721f7503496,
google/gemma-2-27b-it,aaf20e6b9f4c0fcf043f6fb2a2068419086d77b0,v2,35,Loyalty,label,0,1.9651993914495849,1.965196089657872,0.05403639300376623,5,False,False,,True,,,label,0,,,5051c5b22834602e,
google/gemma-2-27b-it,aaf20e6b9f4c0fcf043f6fb2a2068419086d77b0,v2,36,Loyalty,label,0,3.9965883312100514,3.9965885894473474,0.620918392794604,5,False,False,,True,,,label,0,,,541890d6848f18d8,
google/gemma-2-27b-it,aaf20e6b9f4c0fcf043f6fb2a2068419086d77b0,v2,37,Loyalty,label,0,2.4935251618491945,2.4936928693245073,0.3790236198715568,5,False,False,,True,,,label,0,,,a96d8e1de622444e,
google/gemma-2-27b-it,aaf20e6b9f4c0fcf043f6fb2a2068419086d77b0,v2,38,Loyalty,label,0,3.0016579986818748,3.0016573140808327,0.6684620209154191,5,False,False,,True,,,label,0,,,a2fe555416967029,
google/gemma-2-27b-it,aaf20e6b9f4c0fcf043f6fb2a2068419086d77b0,v2,39,Loyalty,label,0,3.00537047136373,3.0053705530960246,0.3280018606131818,5,False,False,,True,,,label,0,,,765e663fb617267d,
google/gemma-2-27b-it,aaf20e6b9f4c0fcf043f6fb2a2068419086d77b0,v2,40,Loyalty,label,0,2.9799671256226703,2.979967124771062,0.1098786057763468,5,False,False,,True,,,label,0,,,4ec89010e574c046,
google/gemma-2-27b-it,aaf20e6b9f4c0fcf043f6fb2a2068419086d77b0,v2,41,Loyalty,label,0,3.062171890306187,3.0621683829338564,0.14830940436363368,5,False,False,,True,,,label,0,,,f0f6c4d5a89aa77f,
google/gemma-2-27b-it,aaf20e6b9f4c0fcf043f6fb2a2068419086d77b0,v2,42,Loyalty,label,0,2.0000176301256514,2.000017630424976,0.6855648700507507,5,False,False,,True,,,label,0,,,bb043e80dbf8f6e8,
google/gemma-2-27b-it,aaf20e6b9f4c0fcf043f6fb2a2068419086d77b0,v2,43,Loyalty,label,0,3.91222058750131,3.912260807585335,0.007533264944838216,5,False,False,,True,,,label,0,,,5b7423aa2b234f85,
google/gemma-2-27b-it,aaf20e6b9f4c0fcf043f6fb2a2068419086d77b0,v2,44,Loyalty,label,0,3.016144528253783,3.016150314811975,0.051823305692794676,5,False,False,,True,,,label,0,,,748013baff5eb2c3,
google/gemma-2-27b-it,aaf20e6b9f4c0fcf043f6fb2a2068419086d77b0,v2,45,Loyalty,label,0,3.976880841364568,3.976880700713196,0.6813499765566193,5,False,False,,True,,,label,0,,,bc42df906834f961,
google/gemma-2-27b-it,aaf20e6b9f4c0fcf043f6fb2a2068419086d77b0,v2,46,Loyalty,label,0,3.0014202194859156,3.0014209412376416,0.02344137085099715,5,False,False,,True,,,label,0,,,a3d088e0e8ad5e88,
google/gemma-2-27b-it,aaf20e6b9f4c0fcf043f6fb2a2068419086d77b0,v2,47,Loyalty,label,0,2.987370682645602,2.987370366676179,0.3162525853593711,5,False,False,,True,,,label,0,,,52d34ab15583d18b,
google/gemma-2-27b-it,aaf20e6b9f4c0fcf043f6fb2a2068419086d77b0,v2,48,Loyalty,label,0,1.637249606702327,1.6374631122486472,0.0014683316756181192,5,False,False,,True,,,label,0,,,5e0231fb1b92e8f4,
