model,revision,harness,item_id,foundation,condition,replicate,score,score_alt_normalisation,logprob_mass,n_options_found,refusal,parse_failed,parse_strategy,token_boundary_clean,emitted_token_id,label_position,surface_form,boundary_shift,degenerate_options,seed,prompt_sha,raw_output
meta-llama/Llama-3.2-3B-Instruct,0cb88a4f764b7a12671c53f0838cd831a0843b95,v2,1,Care,label,0,3.560442520503065,3.560442520503282,0.42566885307524804,5,False,False,,True,,,label,0,,,14177452b5bf66ff,
meta-llama/Llama-3.2-3B-Instruct,0cb88a4f764b7a12671c53f0838cd831a0843b95,v2,2,Care,label,0,1.8769432535818604,1.8769432535814257,0.5298768294935321,5,False,False,,True,,,label,0,,,d35fe8175527d70d,
meta-llama/Llama-3.2-3B-Instruct,0cb88a4f764b7a12671c53f0838cd831a0843b95,v2,3,Care,label,0,3.4668937980082744,3.4668937980080763,0.32255896844778376,5,False,False,,True,,,label,0,,,1ea3cce90929b905,
meta-llama/Llama-3.2-3B-Instruct,0cb88a4f764b7a12671c53f0838cd831a0843b95,v2,4,Care,label,0,3.3807456740648356,3.3807456740648814,0.22938327286707022,5,False,False,,True,,,label,0,,,9234e2f73ed0e710,
meta-llama/Llama-3.2-3B-Instruct,0cb88a4f764b7a12671c53f0838cd831a0843b95,v2,5,Care,label,0,3.110263660840341,3.11026366084049,0.3007151910539768,5,False,False,,True,,,label,0,,,17c9279bcef36087,
meta-llama/Llama-3.2-3B-Instruct,0cb88a4f764b7a12671c53f0838cd831a0843b95,v2,6,Care,label,0,2.224446557193422,2.224446557193121,0.266626187480617,5,False,False,,True,,,label,0,,,06bc6f05164ac49e,
meta-llama/Llama-3.2-3B-Instruct,0cb88a4f764b7a12671c53f0838cd831a0843b95,v2,7,Care,label,0,3.401288706377483,3.4012887063779624,0.4438890361935022,5,False,False,,True,,,label,0,,,cd34a96021953a77,
meta-llama/Llama-3.2-3B-Instruct,0cb88a4f764b7a12671c53f0838cd831a0843b95,v2,8,Care,label,0,3.588712855372812,3.588712855373062,0.38290771614503083,5,False,False,,True,,,label,0,,,d57e75fa90b6c6af,
meta-llama/Llama-3.2-3B-Instruct,0cb88a4f764b7a12671c53f0838cd831a0843b95,v2,9,Care,label,0,3.4937712321476497,3.4937712321478642,0.6094236565113486,5,False,False,,True,,,label,0,,,03e2b9cf0ead7dc6,
meta-llama/Llama-3.2-3B-Instruct,0cb88a4f764b7a12671c53f0838cd831a0843b95,v2,10,Care,label,0,2.972602843091388,2.9726028430915648,0.4278065330630447,5,False,False,,True,,,label,0,,,fd1ef8ea8bbce17a,
meta-llama/Llama-3.2-3B-Instruct,0cb88a4f764b7a12671c53f0838cd831a0843b95,v2,11,Care,label,0,3.4361845382464864,3.4361845382465273,0.5187860650912028,5,False,False,,True,,,label,0,,,1f0f3e4bad0129d8,
meta-llama/Llama-3.2-3B-Instruct,0cb88a4f764b7a12671c53f0838cd831a0843b95,v2,12,Care,label,0,3.112870046729817,3.112870046730915,0.4283346979743429,5,False,False,,True,,,label,0,,,69f6477cd0d597d6,
meta-llama/Llama-3.2-3B-Instruct,0cb88a4f764b7a12671c53f0838cd831a0843b95,v2,13,Care,label,0,3.155344053522334,3.1553440535226,0.543302047804459,5,False,False,,True,,,label,0,,,6c883d528de18cd7,
meta-llama/Llama-3.2-3B-Instruct,0cb88a4f764b7a12671c53f0838cd831a0843b95,v2,14,Care,label,0,2.920078265724936,2.9200782657251847,0.40576264852584976,5,False,False,,True,,,label,0,,,c485c4688ddcb6fd,
meta-llama/Llama-3.2-3B-Instruct,0cb88a4f764b7a12671c53f0838cd831a0843b95,v2,15,Care,label,0,2.539086388835472,2.539086388835331,0.36719205050185516,5,False,False,,True,,,label,0,,,1d5d32ff31e3b33e,
meta-llama/Llama-3.2-3B-Instruct,0cb88a4f764b7a12671c53f0838cd831a0843b95,v2,16,Care,label,0,2.978406586723965,2.978406586723907,0.19782352073292103,5,False,False,,True,,,label,0,,,d9f8f65ef86049b0,
meta-llama/Llama-3.2-3B-Instruct,0cb88a4f764b7a12671c53f0838cd831a0843b95,v2,17,Fairness,label,0,3.7047215091433667,3.7047215091439853,0.6449840416727964,5,False,False,,True,,,label,0,,,f0af6f2100fe3b8d,
