model,revision,harness,item_id,foundation,condition,replicate,score,score_alt_normalisation,logprob_mass,n_options_found,refusal,parse_failed,parse_strategy,token_boundary_clean,emitted_token_id,label_position,surface_form,boundary_shift,degenerate_options,seed,prompt_sha,raw_output
google/gemma-2-2b-it,299a8560bedf22ed1c72a8a11e7dce4a7f9f51f8,v2,1,Care,label,0,3.319257074092258,3.319270876264483,0.6387598477128125,5,False,False,,True,,,label,0,,,4822bca3c6d5a0b4,
google/gemma-2-2b-it,299a8560bedf22ed1c72a8a11e7dce4a7f9f51f8,v2,2,Care,label,0,1.8545530974978763,1.8545363491682911,0.7538526549552114,5,False,False,,True,,,label,0,,,234375d5f51ed178,
google/gemma-2-2b-it,299a8560bedf22ed1c72a8a11e7dce4a7f9f51f8,v2,3,Care,label,0,3.9901183810966043,3.990118680859044,0.9481174870073917,5,False,False,,True,,,label,0,,,e9c948484168b4b0,
google/gemma-2-2b-it,299a8560bedf22ed1c72a8a11e7dce4a7f9f51f8,v2,4,Care,label,0,3.7511080710899756,3.751129775462881,0.6185368083380293,5,False,False,,True,,,label,0,,,e5fc33122ad4d4f5,
google/gemma-2-2b-it,299a8560bedf22ed1c72a8a11e7dce4a7f9f51f8,v2,5,Care,label,0,3.9735459297071336,3.9735476746097906,0.8399542435740329,5,False,False,,True,,,label,0,,,f4810156c810ab38,
google/gemma-2-2b-it,299a8560bedf22ed1c72a8a11e7dce4a7f9f51f8,v2,6,Care,label,0,2.171950111425893,2.1718660692214025,0.21200568364684097,5,False,False,,True,,,label,0,,,7269a7893537d454,
google/gemma-2-2b-it,299a8560bedf22ed1c72a8a11e7dce4a7f9f51f8,v2,7,Care,label,0,3.319466173363655,3.319475666404421,0.633487029207045,5,False,False,,True,,,label,0,,,44656b061bb97f4e,
google/gemma-2-2b-it,299a8560bedf22ed1c72a8a11e7dce4a7f9f51f8,v2,8,Care,label,0,3.9984076017723855,3.998407620034535,0.9192786562553161,5,False,False,,True,,,label,0,,,8e0dca264de79b8d,
google/gemma-2-2b-it,299a8560bedf22ed1c72a8a11e7dce4a7f9f51f8,v2,9,Care,label,0,3.8799810362826563,3.87998751945379,0.6672347529229975,5,False,False,,True,,,label,0,,,f6f98220ee1093b8,
google/gemma-2-2b-it,299a8560bedf22ed1c72a8a11e7dce4a7f9f51f8,v2,10,Care,label,0,3.0487057989807425,3.048706860300981,0.8055321640472273,5,False,False,,True,,,label,0,,,a25ca6aeb5158956,
google/gemma-2-2b-it,299a8560bedf22ed1c72a8a11e7dce4a7f9f51f8,v2,11,Care,label,0,3.8514950073000667,3.851511927172596,0.800185200830626,5,False,False,,True,,,label,0,,,1797b538bf58b1d0,
google/gemma-2-2b-it,299a8560bedf22ed1c72a8a11e7dce4a7f9f51f8,v2,12,Care,label,0,3.145063903667356,3.145066706849144,0.8078845434509822,5,False,False,,True,,,label,0,,,5177e7d0bd37784b,
google/gemma-2-2b-it,299a8560bedf22ed1c72a8a11e7dce4a7f9f51f8,v2,13,Care,label,0,3.649793801284244,3.6498112515230137,0.7602634650807897,5,False,False,,True,,,label,0,,,6700c119f54d8871,
google/gemma-2-2b-it,299a8560bedf22ed1c72a8a11e7dce4a7f9f51f8,v2,14,Care,label,0,3.8213753698729254,3.821404092867992,0.6783150880458808,5,False,False,,True,,,label,0,,,481766e31476b221,
google/gemma-2-2b-it,299a8560bedf22ed1c72a8a11e7dce4a7f9f51f8,v2,15,Care,label,0,3.5875272065665342,3.587545518064189,0.6504089164991114,5,False,False,,True,,,label,0,,,da23783094d5d16b,
google/gemma-2-2b-it,299a8560bedf22ed1c72a8a11e7dce4a7f9f51f8,v2,16,Care,label,0,3.9459477592432473,3.945952352834898,0.8271045451286343,5,False,False,,True,,,label,0,,,b3c94fd6f06b7bec,
google/gemma-2-2b-it,299a8560bedf22ed1c72a8a11e7dce4a7f9f51f8,v2,17,Fairness,label,0,3.7761971084790393,3.7762262683334717,0.7378217051003546,5,False,False,,True,,,label,0,,,fadc94c57117680f,
google/gemma-2-2b-it,299a8560bedf22ed1c72a8a11e7dce4a7f9f51f8,v2,18,Fairness,label,0,3.901626956434155,3.9016450383965173,0.8394613650318808,5,False,False,,True,,,label,0,,,383f13b9fd8cf1bc,
